season	week	game	half	team1	team2	t1score	t2score
11	3	Birch	1	NBOP	NSH	2	0
11	3	Birch	2	NBOP	NSH	5	0
11	3	Birch	OT	NBOP	NSH	0	0
11	3	Transilio	1	NBOP	NSH	9	2
11	3	Transilio	2	NBOP	NSH	6	2
11	3	Transilio	OT	NBOP	NSH	0	0
11	3	Birch	1	NBD	NMBM	0	3
11	3	Birch	2	NBD	NMBM	2	6
11	3	Birch	OT	NBD	NMBM	0	0
11	3	Transilio	1	NBD	NMBM	2	9
11	3	Transilio	2	NBD	NMBM	7	1
11	3	Transilio	OT	NBD	NMBM	0	0
11	4	Transilio	1	NBD	NDOF	2	1
11	4	Transilio	2	NBD	NDOF	0	0
11	4	Transilio	OT	NBD	NDOF	0	0
11	4	Jardim	1	NBD	NDOF	6	2
11	4	Jardim	2	NBD	NDOF	4	3
11	4	Jardim	OT	NBD	NDOF	0	0
11	4	Transilio	1	NHR	NBOP	1	4
11	4	Transilio	2	NHR	NBOP	2	4
11	4	Transilio	OT	NHR	NBOP	0	0
11	4	Jardim	1	NHR	NBOP	3	5
11	4	Jardim	2	NHR	NBOP	2	8
11	4	Jardim	OT	NHR	NBOP	0	0
11	4	Transilio	1	NBNH	NLC	2	3
11	4	Transilio	2	NBNH	NLC	9	3
11	4	Transilio	OT	NBNH	NLC	0	0
11	4	Jardim	1	NBNH	NLC	5	2
11	4	Jardim	2	NBNH	NLC	3	7
11	4	Jardim	OT	NBNH	NLC	0	0
11	4	Transilio	1	NSH	NHGW	3	4
11	4	Transilio	2	NSH	NHGW	1	3
11	4	Transilio	OT	NSH	NHGW	0	0
11	4	Jardim	1	NSH	NHGW	6	5
11	4	Jardim	2	NSH	NHGW	7	4
11	4	Jardim	OT	NSH	NHGW	0	0
11	4	Transilio	1	NMBM	NTRS	2	1
11	4	Transilio	2	NMBM	NTRS	4	1
11	4	Transilio	OT	NMBM	NTRS	0	0
11	4	Jardim	1	NMBM	NTRS	6	4
11	4	Jardim	2	NMBM	NTRS	8	2
11	4	Jardim	OT	NMBM	NTRS	0	0
11	4	Transilio	1	NTHS	NROP	2	5
11	4	Transilio	2	NTHS	NROP	3	1
11	4	Transilio	OT	NTHS	NROP	0	0
11	4	Jardim	1	NTHS	NROP	8	3
11	4	Jardim	2	NTHS	NROP	5	3
11	4	Jardim	OT	NTHS	NROP	0	0
11	5	Jardim	1	NDOF	NBNH	1	2
11	5	Jardim	2	NDOF	NBNH	0	3
11	5	Jardim	OT	NDOF	NBNH	0	0
11	5	Scorpio	1	NDOF	NBNH	2	6
11	5	Scorpio	2	NDOF	NBNH	3	3
11	5	Scorpio	OT	NDOF	NBNH	0	0
11	5	Jardim	1	NLC	NBOP	5	2
11	5	Jardim	2	NLC	NBOP	6	4
11	5	Jardim	OT	NLC	NBOP	0	0
11	5	Scorpio	1	NLC	NBOP	8	0
11	5	Scorpio	2	NLC	NBOP	0	2
11	5	Scorpio	OT	NLC	NBOP	0	0
11	5	Jardim	1	NBD	NHR	1	6
11	5	Jardim	2	NBD	NHR	4	4
11	5	Jardim	OT	NBD	NHR	0	0
11	5	Scorpio	1	NBD	NHR	6	0
11	5	Scorpio	2	NBD	NHR	5	2
11	5	Scorpio	OT	NBD	NHR	0	0
11	5	Jardim	1	NHGW	NTHS	3	4
11	5	Jardim	2	NHGW	NTHS	4	4
11	5	Jardim	OT	NHGW	NTHS	0	0
11	5	Scorpio	1	NHGW	NTHS	0	2
11	5	Scorpio	2	NHGW	NTHS	3	4
11	5	Scorpio	OT	NHGW	NTHS	0	0
11	5	Jardim	1	NROP	NTRS	1	5
11	5	Jardim	2	NROP	NTRS	3	2
11	5	Jardim	OT	NROP	NTRS	0	0
11	5	Scorpio	1	NROP	NTRS	2	2
11	5	Scorpio	2	NROP	NTRS	2	1
11	5	Scorpio	OT	NROP	NTRS	0	0
11	5	Jardim	1	NSH	NMBM	2	2
11	5	Jardim	2	NSH	NMBM	8	3
11	5	Jardim	OT	NSH	NMBM	0	0
11	5	Scorpio	1	NSH	NMBM	2	1
11	5	Scorpio	2	NSH	NMBM	2	1
11	5	Scorpio	OT	NSH	NMBM	0	0
11	6	Scorpio	1	NHR	NTHS	2	2
11	6	Scorpio	2	NHR	NTHS	3	4
11	6	Scorpio	OT	NHR	NTHS	0	0
11	6	EMERALD	1	NHR	NTHS	2	4
11	6	EMERALD	2	NHR	NTHS	4	0
11	6	EMERALD	OT	NHR	NTHS	0	0
11	6	Scorpio	1	NBD	NTRS	1	0
11	6	Scorpio	2	NBD	NTRS	2	3
11	6	Scorpio	OT	NBD	NTRS	0	0
11	6	EMERALD	1	NBD	NTRS	5	4
11	6	EMERALD	2	NBD	NTRS	7	5
11	6	EMERALD	OT	NBD	NTRS	0	0
11	6	Scorpio	1	NBOP	NHGW	1	5
11	6	Scorpio	2	NBOP	NHGW	5	5
11	6	Scorpio	OT	NBOP	NHGW	0	0
11	6	EMERALD	1	NBOP	NHGW	7	5
11	6	EMERALD	2	NBOP	NHGW	0	4
11	6	EMERALD	OT	NBOP	NHGW	0	0
11	6	Scorpio	1	NLC	NMBM	2	6
11	6	Scorpio	2	NLC	NMBM	1	2
11	6	Scorpio	OT	NLC	NMBM	0	0
11	6	EMERALD	1	NLC	NMBM	4	6
11	6	EMERALD	2	NLC	NMBM	3	10
11	6	EMERALD	OT	NLC	NMBM	0	0
11	6	Scorpio	1	NDOF	NROP	4	2
11	6	Scorpio	2	NDOF	NROP	5	4
11	6	Scorpio	OT	NDOF	NROP	0	0
11	6	EMERALD	1	NDOF	NROP	3	7
11	6	EMERALD	2	NDOF	NROP	4	4
11	6	EMERALD	OT	NDOF	NROP	0	0
11	6	Scorpio	1	NBNH	NSH	2	2
11	6	Scorpio	2	NBNH	NSH	2	4
11	6	Scorpio	OT	NBNH	NSH	0	0
11	6	EMERALD	1	NBNH	NSH	2	5
11	6	EMERALD	2	NBNH	NSH	2	5
11	6	EMERALD	OT	NBNH	NSH	0	0
11	7	EMERALD	1	NBNH	NBOP	4	8
11	7	EMERALD	2	NBNH	NBOP	5	9
11	7	EMERALD	OT	NBNH	NBOP	0	0
11	7	Pilot	1	NBNH	NBOP	2	8
11	7	Pilot	2	NBNH	NBOP	5	3
11	7	Pilot	OT	NBNH	NBOP	0	0
11	7	EMERALD	1	NLC	NBD	0	2
11	7	EMERALD	2	NLC	NBD	3	1
11	7	EMERALD	OT	NLC	NBD	0	0
11	7	Pilot	1	NLC	NBD	2	7
11	7	Pilot	2	NLC	NBD	3	2
11	7	Pilot	OT	NLC	NBD	0	0
11	7	EMERALD	1	NDOF	NHR	1	1
11	7	EMERALD	2	NDOF	NHR	2	3
11	7	EMERALD	OT	NDOF	NHR	0	0
11	7	Pilot	1	NDOF	NHR	6	3
11	7	Pilot	2	NDOF	NHR	1	3
11	7	Pilot	OT	NDOF	NHR	0	0
11	7	EMERALD	1	NTHS	NTRS	1	3
11	7	EMERALD	2	NTHS	NTRS	6	2
11	7	EMERALD	OT	NTHS	NTRS	0	0
11	7	Pilot	1	NTHS	NTRS	4	2
11	7	Pilot	2	NTHS	NTRS	6	5
11	7	Pilot	OT	NTHS	NTRS	0	0
11	7	EMERALD	1	NROP	NSH	4	5
11	7	EMERALD	2	NROP	NSH	1	7
11	7	EMERALD	OT	NROP	NSH	0	0
11	7	Pilot	1	NROP	NSH	2	3
11	7	Pilot	2	NROP	NSH	4	1
11	7	Pilot	OT	NROP	NSH	0	0
11	7	EMERALD	1	NHGW	NMBM	8	3
11	7	EMERALD	2	NHGW	NMBM	7	3
11	7	EMERALD	OT	NHGW	NMBM	0	0
11	7	Pilot	1	NHGW	NMBM	6	3
11	7	Pilot	2	NHGW	NMBM	6	1
11	7	Pilot	OT	NHGW	NMBM	0	0
12	1	Pilot	1	NTC	NLC	2	3
12	1	Pilot	2	NTC	NLC	2	3
12	1	Pilot	OT	NTC	NLC	0	0
12	1	Rush	1	NTC	NLC	1	4
12	1	Rush	2	NTC	NLC	1	5
12	1	Rush	OT	NTC	NLC	0	0
12	1	Pilot	1	NBD	NORB	3	1
12	1	Pilot	2	NBD	NORB	3	3
12	1	Pilot	OT	NBD	NORB	0	0
12	1	Rush	1	NBD	NORB	0	5
12	1	Rush	2	NBD	NORB	4	2
12	1	Rush	OT	NBD	NORB	0	0
12	1	Pilot	1	NDOF	NMT	0	2
12	1	Pilot	2	NDOF	NMT	1	5
12	1	Pilot	OT	NDOF	NMT	0	0
12	1	Rush	1	NDOF	NMT	2	6
12	1	Rush	2	NDOF	NMT	4	0
12	1	Rush	OT	NDOF	NMT	5	6
12	1	Pilot	1	NACP	NAC	3	3
12	1	Pilot	2	NACP	NAC	4	4
12	1	Pilot	OT	NACP	NAC	4	1
12	1	Rush	1	NACP	NAC	0	6
12	1	Rush	2	NACP	NAC	4	3
12	1	Rush	OT	NACP	NAC	0	0
12	1	Pilot	1	NTRS	NMBM	2	3
12	1	Pilot	2	NTRS	NMBM	4	3
12	1	Pilot	OT	NTRS	NMBM	3	4
12	1	Rush	1	NTRS	NMBM	1	0
12	1	Rush	2	NTRS	NMBM	4	0
12	1	Rush	OT	NTRS	NMBM	0	0
12	1	Pilot	1	NBNH	NHGW	0	4
12	1	Pilot	2	NBNH	NHGW	1	2
12	1	Pilot	OT	NBNH	NHGW	0	0
12	1	Rush	1	NBNH	NHGW	4	3
12	1	Rush	2	NBNH	NHGW	1	3
12	1	Rush	OT	NBNH	NHGW	0	0
12	3	Rush	1	NLC	NACP	3	2
12	3	Rush	2	NLC	NACP	4	4
12	3	Rush	OT	NLC	NACP	0	0
12	3	Cedar	1	NLC	NACP	2	3
12	3	Cedar	2	NLC	NACP	2	5
12	3	Cedar	OT	NLC	NACP	0	0
12	2	Rush	1	NLC	NMT	7	1
12	2	Rush	2	NLC	NMT	5	6
12	2	Rush	OT	NLC	NMT	0	0
12	2	Cedar	1	NLC	NMT	5	1
12	2	Cedar	2	NLC	NMT	5	7
12	2	Cedar	OT	NLC	NMT	0	0
12	2	Rush	1	NTC	NBD	2	2
12	2	Rush	2	NTC	NBD	2	1
12	2	Rush	OT	NTC	NBD	0	0
12	2	Cedar	1	NTC	NBD	4	2
12	2	Cedar	2	NTC	NBD	3	4
12	2	Cedar	OT	NTC	NBD	0	0
12	2	Rush	1	NDOF	NORB	0	6
12	2	Rush	2	NDOF	NORB	2	4
12	2	Rush	OT	NDOF	NORB	0	0
12	2	Cedar	1	NDOF	NORB	4	3
12	2	Cedar	2	NDOF	NORB	3	3
12	2	Cedar	OT	NDOF	NORB	0	0
12	2	Rush	1	NACP	NHGW	5	3
12	2	Rush	2	NACP	NHGW	4	2
12	2	Rush	OT	NACP	NHGW	0	0
12	2	Cedar	1	NACP	NHGW	5	1
12	2	Cedar	2	NACP	NHGW	3	2
12	2	Cedar	OT	NACP	NHGW	0	0
12	2	Rush	1	NAC	NTRS	1	4
12	2	Rush	2	NAC	NTRS	3	5
12	2	Rush	OT	NAC	NTRS	0	0
12	2	Cedar	1	NAC	NTRS	4	6
12	2	Cedar	2	NAC	NTRS	5	6
12	2	Cedar	OT	NAC	NTRS	0	0
12	2	Rush	1	NBNH	NMBM	3	1
12	2	Rush	2	NBNH	NMBM	2	1
12	2	Rush	OT	NBNH	NMBM	0	0
12	2	Cedar	1	NBNH	NMBM	11	1
12	2	Cedar	2	NBNH	NMBM	8	5
12	2	Cedar	OT	NBNH	NMBM	0	0
12	3	Rush	1	NTC	NAC	2	6
12	3	Rush	2	NTC	NAC	5	1
12	3	Rush	OT	NTC	NAC	6	1
12	3	Cedar	1	NTC	NAC	1	5
12	3	Cedar	2	NTC	NAC	3	2
12	3	Cedar	OT	NTC	NAC	0	0
12	3	Rush	1	NMT	NHGW	5	5
12	3	Rush	2	NMT	NHGW	4	4
12	3	Rush	OT	NMT	NHGW	1	3
12	3	Cedar	1	NMT	NHGW	1	8
12	3	Cedar	2	NMT	NHGW	5	4
12	3	Cedar	OT	NMT	NHGW	0	0
12	3	Rush	1	NBD	NTRS	1	8
12	3	Rush	2	NBD	NTRS	1	12
12	3	Rush	OT	NBD	NTRS	0	0
12	3	Cedar	1	NBD	NTRS	1	9
12	3	Cedar	2	NBD	NTRS	4	7
12	3	Cedar	OT	NBD	NTRS	0	0
12	3	Rush	1	NORB	NMBM	5	4
12	3	Rush	2	NORB	NMBM	3	2
12	3	Rush	OT	NORB	NMBM	0	0
12	3	Cedar	1	NORB	NMBM	6	0
12	3	Cedar	2	NORB	NMBM	3	2
12	3	Cedar	OT	NORB	NMBM	0	0
12	3	Rush	1	NDOF	NBNH	2	6
12	3	Rush	2	NDOF	NBNH	2	4
12	3	Rush	OT	NDOF	NBNH	0	0
12	3	Cedar	1	NDOF	NBNH	2	7
12	3	Cedar	2	NDOF	NBNH	5	1
12	3	Cedar	OT	NDOF	NBNH	0	0
12	4	Scorpio	1	NLC	NBD	1	3
12	4	Scorpio	2	NLC	NBD	1	3
12	4	Scorpio	OT	NLC	NBD	0	0
12	4	Transilio	1	NLC	NBD	1	4
12	4	Transilio	2	NLC	NBD	0	2
12	4	Transilio	OT	NLC	NBD	0	0
12	4	Scorpio	1	NTC	NDOF	1	0
12	4	Scorpio	2	NTC	NDOF	3	1
12	4	Scorpio	OT	NTC	NDOF	0	0
12	4	Transilio	1	NTC	NDOF	7	1
12	4	Transilio	2	NTC	NDOF	1	0
12	4	Transilio	OT	NTC	NDOF	0	0
12	4	Scorpio	1	NMT	NORB	5	5
12	4	Scorpio	2	NMT	NORB	5	1
12	4	Scorpio	OT	NMT	NORB	0	0
12	4	Transilio	1	NMT	NORB	3	3
12	4	Transilio	2	NMT	NORB	0	4
12	4	Transilio	OT	NMT	NORB	0	0
12	4	Scorpio	1	NACP	NTRS	3	2
12	4	Scorpio	2	NACP	NTRS	3	4
12	4	Scorpio	OT	NACP	NTRS	3	0
12	4	Transilio	1	NACP	NTRS	5	7
12	4	Transilio	2	NACP	NTRS	3	3
12	4	Transilio	OT	NACP	NTRS	0	0
12	4	Scorpio	1	NAC	NBNH	2	2
12	4	Scorpio	2	NAC	NBNH	1	5
12	4	Scorpio	OT	NAC	NBNH	0	0
12	4	Transilio	1	NAC	NBNH	1	3
12	4	Transilio	2	NAC	NBNH	3	4
12	4	Transilio	OT	NAC	NBNH	0	0
12	4	Scorpio	1	NHGW	NMBM	3	2
12	4	Scorpio	2	NHGW	NMBM	5	1
12	4	Scorpio	OT	NHGW	NMBM	0	0
12	4	Transilio	1	NHGW	NMBM	1	4
12	4	Transilio	2	NHGW	NMBM	1	6
12	4	Transilio	OT	NHGW	NMBM	0	0
12	5	Transilio	1	NLC	NHGW	2	3
12	5	Transilio	2	NLC	NHGW	5	1
12	5	Transilio	OT	NLC	NHGW	0	0
12	5	Constriction	1	NLC	NHGW	5	1
12	5	Constriction	2	NLC	NHGW	1	1
12	5	Constriction	OT	NLC	NHGW	0	0
12	5	Transilio	1	NTC	NTRS	3	5
12	5	Transilio	2	NTC	NTRS	3	3
12	5	Transilio	OT	NTC	NTRS	0	0
12	5	Constriction	1	NTC	NTRS	2	2
12	5	Constriction	2	NTC	NTRS	1	2
12	5	Constriction	OT	NTC	NTRS	0	0
12	5	Transilio	1	NDOF	NMBM	4	4
12	5	Transilio	2	NDOF	NMBM	2	6
12	5	Transilio	OT	NDOF	NMBM	0	0
12	5	Constriction	1	NDOF	NMBM	3	3
12	5	Constriction	2	NDOF	NMBM	4	6
12	5	Constriction	OT	NDOF	NMBM	0	0
12	5	Transilio	1	NMT	NACP	0	5
12	5	Transilio	2	NMT	NACP	2	3
12	5	Transilio	OT	NMT	NACP	0	0
12	5	Constriction	1	NMT	NACP	2	7
12	5	Constriction	2	NMT	NACP	3	4
12	5	Constriction	OT	NMT	NACP	0	0
12	5	Transilio	1	NBD	NAC	2	3
12	5	Transilio	2	NBD	NAC	1	5
12	5	Transilio	OT	NBD	NAC	0	0
12	5	Constriction	1	NBD	NAC	3	4
12	5	Constriction	2	NBD	NAC	1	8
12	5	Constriction	OT	NBD	NAC	0	0
12	5	Transilio	1	NORB	NBNH	0	7
12	5	Transilio	2	NORB	NBNH	5	2
12	5	Transilio	OT	NORB	NBNH	0	0
12	5	Constriction	1	NORB	NBNH	1	1
12	5	Constriction	2	NORB	NBNH	2	9
12	5	Constriction	OT	NORB	NBNH	0	0
12	6	Constriction	1	NLC	NDOF	2	2
12	6	Constriction	2	NLC	NDOF	3	1
12	6	Constriction	OT	NLC	NDOF	0	0
12	6	EMERALD	1	NLC	NDOF	3	3
12	6	EMERALD	2	NLC	NDOF	4	1
12	6	EMERALD	OT	NLC	NDOF	0	0
12	6	Constriction	1	NTC	NORB	4	2
12	6	Constriction	2	NTC	NORB	5	1
12	6	Constriction	OT	NTC	NORB	0	0
12	6	EMERALD	1	NTC	NORB	2	6
12	6	EMERALD	2	NTC	NORB	2	2
12	6	EMERALD	OT	NTC	NORB	0	0
12	6	Constriction	1	NMT	NBD	4	3
12	6	Constriction	2	NMT	NBD	3	1
12	6	Constriction	OT	NMT	NBD	0	0
12	6	EMERALD	1	NMT	NBD	5	7
12	6	EMERALD	2	NMT	NBD	8	1
12	6	EMERALD	OT	NMT	NBD	0	0
12	6	Constriction	1	NACP	NBNH	2	0
12	6	Constriction	2	NACP	NBNH	2	4
12	6	Constriction	OT	NACP	NBNH	9	3
12	6	EMERALD	1	NACP	NBNH	4	1
12	6	EMERALD	2	NACP	NBNH	5	7
12	6	EMERALD	OT	NACP	NBNH	0	0
12	6	Constriction	1	NAC	NMBM	6	2
12	6	Constriction	2	NAC	NMBM	3	5
12	6	Constriction	OT	NAC	NMBM	0	0
12	6	EMERALD	1	NAC	NMBM	14	1
12	6	EMERALD	2	NAC	NMBM	9	1
12	6	EMERALD	OT	NAC	NMBM	0	0
12	6	Constriction	1	NHGW	NTRS	2	1
12	6	Constriction	2	NHGW	NTRS	6	5
12	6	Constriction	OT	NHGW	NTRS	0	0
12	6	EMERALD	1	NHGW	NTRS	3	6
12	6	EMERALD	2	NHGW	NTRS	4	6
12	6	EMERALD	OT	NHGW	NTRS	0	0
12	7	EMERALD	1	NLC	NORB	3	6
12	7	EMERALD	2	NLC	NORB	3	2
12	7	EMERALD	OT	NLC	NORB	0	0
12	7	Pilot	1	NLC	NORB	1	6
12	7	Pilot	2	NLC	NORB	2	2
12	7	Pilot	OT	NLC	NORB	0	0
12	7	EMERALD	1	NTC	NMT	6	2
12	7	EMERALD	2	NTC	NMT	3	1
12	7	EMERALD	OT	NTC	NMT	0	0
12	7	Pilot	1	NTC	NMT	3	2
12	7	Pilot	2	NTC	NMT	4	2
12	7	Pilot	OT	NTC	NMT	0	0
12	7	EMERALD	1	NDOF	NBD	12	0
12	7	EMERALD	2	NDOF	NBD	5	1
12	7	EMERALD	OT	NDOF	NBD	0	0
12	7	Pilot	1	NDOF	NBD	3	3
12	7	Pilot	2	NDOF	NBD	6	1
12	7	Pilot	OT	NDOF	NBD	0	0
12	7	EMERALD	1	NACP	NMBM	9	1
12	7	EMERALD	2	NACP	NMBM	8	3
12	7	EMERALD	OT	NACP	NMBM	0	0
12	7	Pilot	1	NACP	NMBM	2	4
12	7	Pilot	2	NACP	NMBM	6	3
12	7	Pilot	OT	NACP	NMBM	0	0
12	7	EMERALD	1	NAC	NHGW	2	6
12	7	EMERALD	2	NAC	NHGW	5	2
12	7	EMERALD	OT	NAC	NHGW	0	0
12	7	Pilot	1	NAC	NHGW	2	8
12	7	Pilot	2	NAC	NHGW	2	6
12	7	Pilot	OT	NAC	NHGW	0	0
12	7	EMERALD	1	NBNH	NTRS	2	6
12	7	EMERALD	2	NBNH	NTRS	2	2
12	7	EMERALD	OT	NBNH	NTRS	0	0
12	7	Pilot	1	NBNH	NTRS	2	3
12	7	Pilot	2	NBNH	NTRS	2	4
12	7	Pilot	OT	NBNH	NTRS	0	0
13	1	EMERALD	1	NOD	NBBC	8	3
13	1	EMERALD	2	NOD	NBBC	9	2
13	1	EMERALD	OT	NOD	NBBC	0	0
13	1	Cedar	1	NOD	NBBC	5	0
13	1	Cedar	2	NOD	NBBC	3	3
13	1	Cedar	OT	NOD	NBBC	0	0
13	1	EMERALD	1	NTC	NNYT	3	6
13	1	EMERALD	2	NTC	NNYT	4	5
13	1	EMERALD	OT	NTC	NNYT	0	0
13	1	Cedar	1	NTC	NNYT	0	5
13	1	Cedar	2	NTC	NNYT	6	1
13	1	Cedar	OT	NTC	NNYT	2	7
13	1	EMERALD	1	NCJ	NBD	2	2
13	1	EMERALD	2	NCJ	NBD	2	4
13	1	EMERALD	OT	NCJ	NBD	0	0
13	1	Cedar	1	NCJ	NBD	1	6
13	1	Cedar	2	NCJ	NBD	5	2
13	1	Cedar	OT	NCJ	NBD	0	0
13	1	EMERALD	1	NSPK	NS7J	4	4
13	1	EMERALD	2	NSPK	NS7J	1	6
13	1	EMERALD	OT	NSPK	NS7J	0	0
